Year,Make,Model,Trim,Drive
2023,Hyundai,Nexo,Blue,FWD
2023,Hyundai,Palisade,Preferred,AWD
2023,Hyundai,Nexo,Limited,FWD
2023,Hyundai,Palisade,Limited,FWD
2023,Hyundai,Palisade,Limited,AWD
2023,Hyundai,Palisade,Ultimate Calligraphy,AWD
2023,Hyundai,Palisade,SE,FWD
2023,Hyundai,Palisade,SE,AWD
2023,Hyundai,Palisade,Calligraphy,FWD
2023,Hyundai,Palisade,Calligraphy,AWD
2023,Hyundai,Palisade,SEL,AWD
2023,Hyundai,Palisade,SEL,FWD
2023,Volvo,XC90,B6 Plus,AWD
2023,Volvo,XC90,T8 Recharge Plus,AWD
2023,Hyundai,Palisade,XRT,FWD
2023,Hyundai,Palisade,XRT,AWD
2023,Volvo,XC90,B5 Core,AWD
2023,Volvo,XC90,T8 Recharge Ultimate,AWD
2023,Volvo,XC90,B6 Core,AWD
2023,Acura,TLX,SH-AWD,AWD
2023,Acura,TLX,Type S PMC Edition,AWD
2023,Mitsubishi,Mirage,SE,FWD
2023,Mitsubishi,Mirage,GT,FWD
2023,Mitsubishi,Mirage G4,BE,FWD
2023,Mitsubishi,Outlander Sport,SE,AWD
2023,Volvo,C40 Recharge,Core,AWD
2023,Volvo,V60 Cross Country,B5 Core,AWD
2023,Mitsubishi,Outlander Sport,GT,AWD
2023,Volvo,V60 Cross Country,B5 Ultimate,AWD
2023,Volvo,V60 Cross Country,B5 Plus,AWD
2023,Volvo,XC60,T8 Recharge Ultimate,AWD
2023,Mitsubishi,Outlander PHEV,SEL Touring,AWD
2023,Volvo,S60,T8 Recharge Core,AWD
2023,Volvo,V90 Cross Country,B6 Ultimate,AWD
2023,Volvo,S90,B6 Ultimate,AWD
2023,Mitsubishi,Outlander PHEV,GT,AWD
2023,Volvo,S60,B5 Plus,AWD
2023,Volvo,S60,B5 Plus,FWD
2023,Volvo,V90 Cross Country,B6 Plus,AWD
2023,Volvo,S90,B6 Plus,AWD
2023,Volvo,S90,T8 Recharge Plus,AWD
2023,Volvo,S90,T8 Recharge Ultimate,AWD
2023,Volvo,S60,T8 Recharge Polestar,AWD
2023,Volvo,S60,T8 Recharge Plus,AWD
2023,Volvo,S60,B5 Core,FWD
2023,Volvo,S60,B5 Core,AWD
2023,Volvo,S60,T8 Recharge Ultimate,AWD
2023,Volvo,V60,B6 Plus,AWD
2023,Volvo,V60,T8 Recharge Polestar,AWD
2023,Volvo,V60,T8 Recharge Plus,AWD
2023,Mitsubishi,Outlander PHEV,GT Premum,AWD
2023,Volvo,V60,B6 Ultimate,AWD
2023,Volvo,V60,T8 Recharge Ultimate,AWD
2023,Volvo,V60,B6 Core,AWD
2023,Volvo,S60,B5 Ultimate,AWD
2023,Volvo,S60,B5 Ultimate,FWD
2023,Mitsubishi,Outlander PHEV,ES,AWD
2023,Mitsubishi,Outlander PHEV,SEL Premium,AWD
2023,Mitsubishi,Outlander PHEV,SEL,AWD
2023,Mitsubishi,Outlander PHEV,LE,AWD
2023,Mitsubishi,Outlander PHEV,SE Tech,AWD
2023,Volvo,XC60,T8 Recharge Plus,AWD
2023,Mitsubishi,Outlander PHEV,SE,AWD
2023,Volvo,XC60,T8 Recharge Core,AWD
2023,Volvo,XC60,B6 Ultimate,AWD
2023,Volvo,XC60,B6 Core,AWD
2023,Volvo,XC60,B5 Ultimate,AWD
2023,Volvo,XC60,B6 Plus,AWD
2023,Volvo,XC60,B5 Plus,AWD
2023,Volvo,XC40 Recharge,Ultimate,AWD
2023,Volvo,XC40 Recharge,Core,AWD
2023,Volvo,XC60,B5 Core,AWD
2023,Volvo,XC40 Recharge,Plus,AWD
2023,Mitsubishi,Eclipse Cross,GT,AWD
2023,Volvo,XC60,T8 Recharge Polestar,AWD
2023,Mitsubishi,Eclipse Cross,ES,AWD
2023,Mitsubishi,Eclipse Cross,SEL Touring,AWD
2023,Mitsubishi,Eclipse Cross,LE,AWD
2023,Mitsubishi,Eclipse Cross,Carbon Edition,AWD
2023,Mitsubishi,Eclipse Cross,SE,AWD
2023,Mitsubishi,Eclipse Cross,SEL,AWD
2023,Volvo,XC40,B5 Plus,AWD
2023,Volvo,XC40,B4 Core,AWD
2023,Volvo,XC40,B5 Ultimate,AWD
2023,Volvo,XC40,B4 Ultimate,FWD
2023,Volvo,C40 Recharge,Plus,AWD
2023,Volvo,XC40,B5 Core,AWD
2023,Volvo,C40 Recharge,Ultimate,AWD
2023,Volvo,XC40,B4 Plus,FWD
2023,Mitsubishi,Outlander Sport,ES,AWD
2023,Mitsubishi,Outlander Sport,S,AWD
2023,Mitsubishi,Mirage G4,LE,FWD
2023,Mitsubishi,Mirage G4,SE,FWD
2023,Mitsubishi,Mirage G4,ES,FWD
2023,Mitsubishi,Outlander Sport,LE,AWD
2023,Mitsubishi,Mirage,ES,FWD
2023,Mitsubishi,Mirage,BE,FWD
2023,Acura,TLX,Base,FWD
2023,Acura,Integra,Base,FWD
2023,Acura,Integra,Elite A-Spec,FWD
2023,Rivian,R1S,Explore,AWD
2023,Acura,TLX,Type S,AWD
2023,Mitsubishi,Mirage,LE,FWD
2023,Mazda,CX-50,2.5 S,AWD
2023,Mazda,CX-30,GT,AWD
2023,Mazda,CX-50,GS-L,AWD
2023,Mazda,CX-30,2.5 Turbo,AWD
2023,Mazda,CX-30,2.5 S Carbon Edition,AWD
2023,Mazda,CX-30,2.5 S,AWD
2023,Mazda,3,2.5 Turbo Premium Plus,AWD
2023,Mazda,CX-30,GS,AWD
2023,Mazda,CX-30,GX,AWD
2023,Mazda,3,Preferred,FWD
2023,Mazda,3,Preferred,AWD
2023,Mazda,3,GX,FWD
2023,Mazda,3,Premium,FWD
2023,Mazda,3,Premium,AWD
2023,Mazda,3,2.5 S,FWD
2023,Mazda,3,2.5 Turbo,AWD
2023,Mazda,MX-5 Miata,RF GS-P,RWD
2023,Mazda,3,Carbon Edition,FWD
2023,Mazda,3,Carbon Edition,AWD
2023,Mazda,MX-5 Miata,RF GT,RWD
2023,Mazda,MX-5 Miata,GS,RWD
2023,Mazda,MX-5 Miata,GT,RWD
2023,Mazda,MX-5 Miata,RF Club,RWD
2023,Mazda,MX-5 Miata,Grand Touring,RWD
2023,Mazda,MX-5 Miata,Club,RWD
2023,Mazda,MX-5 Miata,Sport,RWD
2023,Mazda,MX-30 EV,Base,FWD
2023,Mazda,MX-5 Miata,RF Grand Touring,RWD
2023,Mazda,MX-5 Miata,GS-P,RWD
2023,Mazda,MX-30 EV,GS,FWD
2023,Mazda,CX-5,GS,AWD
2023,Mazda,CX-5,Sport Design,AWD
2023,Mazda,CX-5,2.5 S Carbon Edition,AWD
2023,Mazda,CX-5,GT,AWD
2023,Mazda,CX-5,2.5 S,AWD
2023,Mazda,CX-5,GX,AWD
2023,Mazda,CX-5,2.5 Turbo Signature,AWD
2023,Mazda,3 Sport,GX,FWD
2023,Mazda,CX-5,Kuro Edition,AWD
2023,Mazda,CX-5,2.5 Turbo,AWD
2023,Mazda,CX-9,Kuro Edition,AWD
2023,Mazda,CX-9,GS-L,AWD
2023,Mazda,3 Sport,GS,FWD
2023,Mazda,3 Sport,GS,AWD
2023,Mazda,CX-9,Touring,AWD
2023,Mazda,CX-9,Carbon Edition,AWD
2023,Mazda,CX-9,Grand Touring,AWD
2023,Mazda,CX-9,GS,AWD
2023,Honda,HR-V,EX-L,FWD
2023,Honda,HR-V,EX-L,AWD
2023,Honda,HR-V,Sport,FWD
2023,Honda,HR-V,Sport,AWD
2023,Honda,HR-V,LX,FWD
2023,Honda,HR-V,LX,AWD
2023,Honda,Civic,Sport Touring,FWD
2023,Honda,Civic,Type R,FWD
2023,Honda,Civic,Touring,FWD
2023,Honda,Civic,Sport,FWD
2023,Honda,Civic,EX,FWD
2023,Honda,Civic,LX,FWD
2023,Honda,Civic,EX-L,FWD
2023,Honda,Civic,Si,FWD
2023,Ferrari,SF90 Stradale,Base,AWD
2023,McLaren,Artura,Performance,RWD
2023,McLaren,Artura,TechLux,RWD
2023,INFINITI,QX80,Premium Select,RWD
2023,INFINITI,QX80,Premium Select,AWD
2023,INFINITI,QX50,Sport,FWD
2023,INFINITI,QX50,Sport,AWD
2023,INFINITI,QX80,Luxe,RWD
2023,INFINITI,QX80,Luxe,AWD
2023,INFINITI,Q50,Red Sport I-Line ProACTIVE,AWD
2023,Chrysler,Voyager,LX,FWD
2023,Ram,ProMaster 2500,Base,FWD
2023,Maserati,Ghibli,GT,RWD
2023,Maserati,Quattroporte,Modena Q4,AWD
2023,Maserati,Quattroporte,Trofeo,RWD
2023,Ram,3500 Dually,Limited Longhorn,RWD
2023,Ram,3500 Dually,Limited Longhorn,4WD
2023,Chrysler,Grand Caravan,SXT,FWD
2023,Ram,3500 Dually,Limited,RWD
2023,Ram,3500 Dually,Limited,4WD
2023,Ram,ProMaster 3500,Base,FWD
2023,Lincoln,Corsair,Grand Touring,AWD
2023,Lincoln,Corsair,Reserve,AWD
2023,Lincoln,Corsair,Reserve,FWD
2023,Ram,1500 Classic,Express,RWD
2023,Ram,1500 Classic,Express,4WD
2023,Lincoln,Corsair,Base,FWD
2023,Lincoln,Corsair,Base,AWD
2023,Ram,1500 Classic,SLT,RWD
2023,Ram,1500 Classic,SLT,4WD
2023,Ram,1500 Classic,Special Service,RWD
2023,Ram,1500 Classic,Special Service,4WD
2023,Ram,1500 Classic,Warlock,RWD
2023,Ram,1500 Classic,Warlock,4WD
2023,Ram,1500 Classic,Tradesman,RWD
2023,Ram,1500 Classic,Tradesman,4WD
2023,Ram,3500 Dually,SLT,RWD
2023,Ram,3500 Dually,SLT,4WD
2023,Ram,3500 Dually,Tradesman,RWD
2023,Ram,3500 Dually,Tradesman,4WD
2023,Ram,3500 Dually,Big Horn,RWD
2023,Ram,3500 Dually,Big Horn,4WD
2023,Maserati,Ghibli,Modena Q4,AWD
2023,Ram,3500 Dually,Laramie,RWD
2023,Ram,3500 Dually,Laramie,4WD
2023,Maserati,Ghibli,Trofeo,RWD
2023,Maserati,Ghibli,Modena,RWD
2023,Maserati,Quattroporte,Modena,RWD
2023,Polestar,Polestar 2,BST Edition 270,AWD
2023,Lexus,UX250h,Luxury,AWD
2023,Maserati,Quattroporte,GT,RWD
2023,Lexus,UX250h,F Sport Handling,AWD
2023,Lexus,UX250h,F Sport Handling,FWD
2023,Lexus,UX250h,Premium,FWD
2023,Lexus,UX250h,Premium,AWD
2023,Lexus,UX250h,F Sport Series 2,AWD
2023,Polestar,Polestar 2,Base,FWD
2023,Polestar,Polestar 2,Base,AWD
2023,Lexus,UX250h,Base,AWD
2023,Lexus,UX250h,Base,FWD
2023,Lexus,UX250h,F Sport Series 1,AWD
2023,INFINITI,Q50,Luxe,RWD
2023,INFINITI,Q50,Luxe,AWD
2023,Lexus,UX250h,F Sport Design,AWD
2023,Lexus,UX250h,F Sport Design,FWD
2023,INFINITI,Q50,Red Sport I-Line,AWD
2023,INFINITI,Q50,Sensory,AWD
2023,INFINITI,Q50,Sensory,RWD
2023,INFINITI,Q50,Pure,AWD
2023,INFINITI,Q50,Signature Edition,AWD
2023,INFINITI,Q50,Red Sport 400,RWD
2023,INFINITI,Q50,Red Sport 400,AWD
2023,INFINITI,QX50,Autograph,AWD
2023,INFINITI,QX50,Luxe,FWD
2023,INFINITI,QX50,Luxe,AWD
2023,INFINITI,QX50,Pure,AWD
2023,INFINITI,QX50,Pure,FWD
2023,INFINITI,QX50,Sensory,AWD
2023,INFINITI,QX50,Sensory,FWD
2023,INFINITI,QX80,ProACTIVE,AWD
2023,INFINITI,QX80,Sensory,AWD
2023,INFINITI,QX80,Sensory,RWD
2023,McLaren,GT,Base,RWD
2023,McLaren,Artura,Vision,RWD
2023,McLaren,Artura,Base,RWD
2023,Lincoln,Navigator,L Reserve,RWD
2023,Lincoln,Navigator,L Reserve,4WD
2023,Nissan,Altima,SR,FWD
2023,Nissan,Altima,SR,AWD
2023,Lincoln,Navigator,Reserve,RWD
2023,Lincoln,Navigator,Reserve,4WD
2023,Lincoln,Nautilus,Reserve,FWD
2023,Lincoln,Nautilus,Reserve,AWD
2023,Lincoln,Nautilus,Base,AWD
2023,Lincoln,Nautilus,Base,FWD
2023,Nissan,Armada,SV,RWD
2023,Nissan,Armada,SV,AWD
2023,Lincoln,Navigator,Black Label,4WD
2023,Nissan,LEAF,SV Plus,FWD
2023,Lincoln,Nautilus,Black Label,AWD
2023,Nissan,Frontier,PRO-X,RWD
2023,Nissan,Frontier,S,RWD
2023,Nissan,Frontier,S,4WD
2023,Nissan,Sentra,SV,FWD
2023,Nissan,Sentra,SR Premium,FWD
2023,Nissan,Sentra,S Plus,FWD
2023,Nissan,TITAN XD,SV,4WD
2023,Nissan,TITAN XD,S,4WD
2023,Nissan,Kicks,S,FWD
2023,Nissan,TITAN XD,PRO-4X,4WD
2023,Nissan,GT-R,Nismo,AWD
2023,Nissan,Kicks,SV,FWD
2023,Nissan,Versa,S,FWD
2023,Nissan,TITAN XD,Platinum Reserve,4WD
2023,Nissan,Versa,SV,FWD
2023,Nissan,Versa,SR,FWD
2023,Nissan,Rogue,SV,FWD
2023,Nissan,Rogue,SV,AWD
2023,Nissan,GT-R,Premium,AWD
2023,Nissan,Kicks,SR,FWD
2023,Nissan,Rogue,Midnight Edition,AWD
2023,Nissan,Rogue,Midnight Edition,FWD
2023,Nissan,Rogue,S,FWD
2023,Nissan,Rogue,S,AWD
2023,Nissan,Rogue,SL,FWD
2023,Nissan,Rogue,SL,AWD
2023,Nissan,Rogue,Platinum,FWD
2023,Nissan,Rogue,Platinum,AWD
2023,Nissan,Sentra,S,FWD
2023,Nissan,Sentra,SR Midnight Edition,FWD
2023,Nissan,ARIYA,Evolve,AWD
2023,Nissan,Sentra,SR,FWD
2023,Nissan,ARIYA,Evolve+,AWD
2023,Nissan,ARIYA,Premiere,AWD
2023,Nissan,ARIYA,Venture+,RWD
2023,Nissan,ARIYA,Engage,FWD
2023,Nissan,ARIYA,Engage,AWD
2023,Nissan,ARIYA,Platinum+,RWD
2023,Nissan,Frontier,SV,RWD
2023,Nissan,Frontier,SV,4WD
2023,Nissan,ARIYA,Empower+,RWD
2023,Nissan,Frontier,PRO-4X,4WD
2023,Nissan,LEAF,S,FWD
2023,Nissan,LEAF,SV,FWD
2023,Nissan,ARIYA,Engage+,AWD
2023,Nissan,ARIYA,Engage+,FWD
2023,Nissan,Armada,Midnight Edition,RWD
2023,Nissan,Armada,Midnight Edition,AWD
2023,Nissan,LEAF,SL Plus,FWD
2023,Nissan,Armada,SL,RWD
2023,Nissan,Armada,SL,AWD
2023,Nissan,Armada,Platinum,RWD
2023,Nissan,Armada,Platinum,AWD
2023,Nissan,Armada,S,AWD
2023,Nissan,Armada,S,RWD
2023,Nissan,Altima,SR Premium,AWD
2023,Nissan,Altima,SV,FWD
2023,Nissan,Altima,SV,AWD
2023,Nissan,Altima,Platinum,AWD
2023,Nissan,Altima,S,FWD
2023,Nissan,Altima,S,AWD
2023,Nissan,Z,Sport,RWD
2023,Nissan,Z,Proto Spec,RWD
2023,Lincoln,Aviator,Livery,AWD
2023,Lincoln,Aviator,Livery,RWD
2023,Nissan,Z,Performance,RWD
2023,Lincoln,Aviator,Black Label,AWD
2023,Lincoln,Aviator,Reserve,RWD
2023,Lincoln,Aviator,Reserve,AWD
2023,Nissan,Altima,SL,AWD
2023,Nissan,Altima,SL,FWD
2023,Lincoln,Aviator,Base,RWD
2023,Lincoln,Aviator,Base,AWD
2023,Lincoln,Aviator,Black Label Grand Touring,AWD
2023,Lincoln,Aviator,Grand Touring,AWD
2023,Lincoln,Navigator,L Black Label,4WD
2023,Lincoln,Navigator,Base,RWD
2023,Lincoln,Navigator,Base,4WD
2023,Lincoln,Navigator,L Livery,4WD
2023,Nissan,Qashqai,S,AWD
2023,Nissan,Qashqai,S,FWD
2023,Nissan,Pathfinder,SL Premium,AWD
2023,Nissan,Qashqai,SV,AWD
2023,Nissan,Qashqai,SV,FWD
2023,Nissan,Qashqai,SL,AWD
2023,Nissan,TITAN,S,4WD
2023,Nissan,TITAN,S,RWD
2023,Audi,SQ8,Premium Plus,AWD
2023,Audi,SQ8,Prestige,AWD
2023,Audi,S5,Technik,AWD
2023,Audi,S5,Premium,AWD
2023,Audi,A6 allroad,Prestige,AWD
2023,Audi,Q4 e-tron Sportback,Technik,AWD
2023,Audi,e-tron S,Prestige,AWD
2023,Audi,Q4 e-tron Sportback,Premium,AWD
2023,Audi,e-tron S,Premium Plus,AWD
2023,Audi,RS6 Avant,Base,AWD
2023,Audi,e-tron Quattro,Technik,AWD
2023,Audi,e-tron Quattro,Premium,AWD
2023,Audi,A4 allroad,Technik,AWD
2023,Audi,A4 allroad,Premium Plus,AWD
2023,Audi,A4 allroad,Progressiv,AWD
2023,Audi,e-tron S Sportback,Prestige,AWD
2023,Audi,A4 allroad,Prestige,AWD
2023,Audi,A4 allroad,Komfort,AWD
2023,Audi,A4 allroad,Premium,AWD
2023,Audi,e-tron S Sportback,Premium Plus,AWD
2023,Audi,e-tron Quattro,Premium Plus,AWD
2023,Audi,e-tron Quattro,Progressiv,AWD
2023,Audi,e-tron Quattro,Chronos Edition,AWD
2023,Audi,Q5,Premium Plus,AWD
2023,Audi,Q5,Progressiv,AWD
2023,Audi,Q5,Prestige,AWD
2023,Audi,Q5,Premium,AWD
2023,Audi,Q5,Komfort,AWD
2023,Audi,Q5,Technik,AWD
2023,Audi,Q4 e-tron Sportback,Premium Plus,AWD
2023,Audi,Q4 e-tron Sportback,Prestige,AWD
2023,Audi,A6 allroad,Progressiv,AWD
2023,Audi,A6 allroad,Premium Plus,AWD
2023,Audi,Q4 e-tron Sportback,Progressiv,AWD
2023,Audi,S7 Sportback,Premium,AWD
2023,Audi,S7 Sportback,Prestige,AWD
2023,Audi,A6 allroad,Technik,AWD
2023,Audi,S7 Sportback,Premium Plus,AWD
2023,Audi,S7 Sportback,Base,AWD
2023,Audi,TTS Quattro,Base,AWD
2023,Audi,S5,Prestige,AWD
2023,Audi,S5,Premium Plus,AWD
2023,Nissan,TITAN,SV,RWD
2023,Nissan,TITAN,SV,4WD
2023,Audi,S5,Progressiv,AWD
2023,Audi,SQ8,Base,AWD
2023,Nissan,TITAN,PRO-4X,4WD
2023,Nissan,Maxima,SV,FWD
2023,Nissan,TITAN,Platinum Reserve,RWD
2023,Nissan,TITAN,Platinum Reserve,4WD
2023,Nissan,Maxima,SR,FWD
2023,Nissan,Maxima,SL,FWD
2023,Nissan,Murano,S,AWD
2023,Nissan,Murano,S,FWD
2023,Nissan,Murano,SV,FWD
2023,Nissan,Murano,SV,AWD
2023,Nissan,Pathfinder,SV,FWD
2023,Nissan,Pathfinder,SV,AWD
2023,Nissan,Murano,Platinum,FWD
2023,Nissan,Murano,Platinum,AWD
2023,Nissan,Pathfinder,Rock Creek,AWD
2023,Nissan,Murano,SL,FWD
2023,Nissan,Murano,SL,AWD
2023,Nissan,Maxima,Platinum,FWD
2023,Nissan,Pathfinder,S,AWD
2023,Nissan,Pathfinder,S,FWD
2023,Nissan,Pathfinder,SL,FWD
2023,Nissan,Pathfinder,SL,AWD
2023,Nissan,Pathfinder,Platinum,FWD
2023,Nissan,Pathfinder,Platinum,AWD
2023,Audi,A6 Quattro,Technik,AWD
2023,Audi,A6 Quattro,Premium,AWD
2023,Audi,S8,Base,AWD
2023,Audi,S4,Premium,AWD
2023,Audi,A8 Quattro,L,AWD
2023,Audi,S4,Prestige,AWD
2023,Audi,Q5 Sportback,Premium,AWD
2023,Audi,A3,Premium Plus,FWD
2023,Audi,Q5 Sportback,Technik,AWD
2023,Audi,SQ5 Sportback,Technik,AWD
2023,Audi,A3,Premium,FWD
2023,Audi,S6,Premium,AWD
2023,Audi,S6,Prestige,AWD
2023,Audi,Q7,Premium Plus,AWD
2023,Audi,RS e-tron GT,Base,AWD
2023,Audi,A7 Sportback,Prestige,AWD
2023,Audi,A7 Sportback,Technik,AWD
2023,Audi,Q7,Komfort,AWD
2023,Audi,A7 Sportback,Progressiv,AWD
2023,Audi,Q7,Progressiv,AWD
2023,Audi,Q7,Technik,AWD
2023,Audi,Q7,Premium,AWD
2023,Audi,Q4 e-tron,Premium,RWD
2023,Audi,Q4 e-tron,Premium,AWD
2023,Audi,Q7,Prestige,AWD
2023,Audi,Q4 e-tron,Progressiv,AWD
2023,Audi,Q4 e-tron,Technik,AWD
2023,Audi,Q4 e-tron,Komfort,AWD
2023,Audi,Q4 e-tron,Premium Plus,AWD
2023,Audi,Q4 e-tron,Premium Plus,RWD
2023,Audi,A7 Sportback,Premium Plus,AWD
2023,Audi,Q4 e-tron,Prestige,AWD
2023,Audi,S6,Base,AWD
2023,Audi,A7 Sportback,Premium,AWD
2023,Audi,TT Quattro,Base,AWD
2023,Audi,A4 Quattro,Prestige,AWD
2023,Audi,A4 Quattro,Progressiv,AWD
2023,Audi,A4 Quattro,Premium Plus,AWD
2023,Audi,S6,Premium Plus,AWD
2023,Audi,A4 Quattro,Premium,AWD
2023,Audi,A4 Quattro,Technik,AWD
2023,Audi,SQ5 Sportback,Premium,AWD
2023,Audi,SQ5 Sportback,Prestige,AWD
2023,Audi,SQ5 Sportback,Progressiv,AWD
2023,Audi,SQ5 Sportback,Premium Plus,AWD
2023,Audi,S5 Sportback,Technik,AWD
2023,Audi,A4 Quattro,Komfort,AWD
2023,Audi,S5 Sportback,Premium,AWD
2023,Audi,S5 Sportback,Premium Plus,AWD
2023,Audi,S5 Sportback,Prestige,AWD
2023,Audi,S5 Sportback,Progressiv,AWD
2023,Audi,Q5 Sportback,Prestige,AWD
2023,Audi,SQ5,Technik,AWD
2023,Audi,SQ5,Premium,AWD
2023,Audi,Q5 Sportback,Premium Plus,AWD
2023,Audi,Q5 Sportback,Progressiv,AWD
2023,Audi,SQ5,Progressiv,AWD
2023,Audi,SQ5,Premium Plus,AWD
2023,Audi,SQ7,Prestige,AWD
2023,Audi,SQ7,Premium Plus,AWD
2023,Audi,SQ5,Prestige,AWD
2023,Audi,S4,Technik,AWD
2023,Audi,S4,Premium Plus,AWD
2023,Audi,SQ7,Base,AWD
2023,Audi,A6 Quattro,Prestige,AWD
2023,Audi,A6 Quattro,Progressiv,AWD
2023,Audi,A6 Quattro,Premium Plus,AWD
2023,Audi,RS Q8,Base,AWD
2023,Audi,RS7 Sportback,Base,AWD
2023,Audi,e-tron Sportback,Technik,AWD
2023,Audi,A5 Sportback,Progressiv,AWD
2023,Audi,S3,Progressiv,AWD
2023,Audi,S3,Premium Plus,AWD
2023,Audi,A5 Sportback,Premium Plus,AWD
2023,Audi,e-tron GT,Prestige,AWD
2023,Audi,A5 Sportback,Komfort,AWD
2023,Audi,A3 Quattro,Technik,AWD
2023,Audi,A3 Quattro,Premium,AWD
2023,Audi,RS5 Sportback,Base,AWD
2023,Audi,A5 Quattro,Technik,AWD
2023,Lamborghini,Huracan,Tecnica,RWD
2023,Lamborghini,Urus,S,AWD
2023,Lamborghini,Urus,Performante,AWD
2023,Audi,R8,Performance,AWD
2023,Audi,e-tron GT,Premium Plus,AWD
2023,Audi,R8,Performance RWD,RWD
2023,Audi,R8,Performance RWD Spyder,RWD
2023,Lamborghini,Huracan,STO,RWD
2023,Lamborghini,Huracan,EVO Spyder,AWD
2023,Lamborghini,Huracan,EVO,RWD
2023,Lamborghini,Huracan,Sterrato,RWD
2023,Audi,RS5,Base,AWD
2023,Audi,A5 Quattro,Premium,AWD
2023,Audi,A5 Quattro,Prestige,AWD
2023,Audi,A3 Quattro,Premium Plus,AWD
2023,Audi,A5 Quattro,Premium Plus,AWD
2023,Audi,A5 Quattro,Progressiv,AWD
2023,Audi,A3 Quattro,Komfort,AWD
2023,Audi,A3 Quattro,Progressiv,AWD
2023,Audi,R8,Performance Spyder,AWD
2023,Audi,Q8,Technik,AWD
2023,Audi,Q8,Premium,AWD
2023,Audi,Q8,Premium Plus,AWD
2023,Audi,RS3,Base,AWD
2023,Audi,e-tron GT,Base,AWD
2023,Audi,A5 Sportback,Technik,AWD
2023,Audi,Q8,Progressiv,AWD
2023,Audi,Q8,Prestige,AWD
2023,Audi,A5 Sportback,Prestige,AWD
2023,Audi,Q3,Technik,AWD
2023,Audi,A5 Sportback,Premium,AWD
2023,Audi,Q3,Premium,AWD
2023,Audi,Q3,Premium Plus,AWD
2023,Audi,Q3,Progressiv,AWD
2023,Audi,Q3,Komfort,AWD
2023,Audi,S3,Premium,AWD
2023,Audi,S3,Komfort,AWD
2023,Audi,S3,Technik,AWD
2023,Audi,Q5 PHEV,Technik,AWD
2023,Audi,S3,Prestige,AWD
2023,Audi,Q5 PHEV,Premium,AWD
2023,Audi,e-tron Sportback,Premium,AWD
2023,Audi,Q5 PHEV,Prestige,AWD
2023,Audi,Q5 PHEV,Progressiv,AWD
2023,Audi,e-tron Sportback,Prestige,AWD
2023,Audi,e-tron Sportback,Premium Plus,AWD
2023,Audi,e-tron Sportback,Progressiv,AWD
2023,Audi,Q5 PHEV,Premium Plus,AWD
2023,Ram,1500,Tradesman,RWD
2023,Ram,1500,Tradesman,4WD
2023,Ram,1500,TRX,AWD
2023,Ram,1500,Lone Star,RWD
2023,Ram,1500,Lone Star,4WD
2023,Kia,Forte,GT Limited,FWD
2023,Ram,2500,Big Horn,RWD
2023,Ram,2500,Big Horn,4WD
2023,Ram,ProMaster 1500,Base,FWD
2023,Kia,Rio,S,FWD
2023,Kia,Forte,GT,FWD
2023,Kia,Sorento,X-Line SX Prestige,AWD
2023,Kia,Stinger,Tribute Edition,RWD
2023,Kia,Stinger,Tribute Edition,AWD
2023,Kia,Stinger,GT Elite,AWD
2023,Kia,Niro EV,Premium,FWD
2023,Kia,Sorento,X-Line S,AWD
2023,Kia,Telluride,EX X-Line,AWD
2023,Kia,Niro EV,Wind,FWD
2023,Kia,Telluride,SX Prestige X-Line,AWD
2023,Kia,Forte5,GT,FWD
2023,Kia,Soul,S,FWD
2023,Kia,Soul,GT-Line Limited,FWD
2023,Kia,Soul,GT-Line,FWD
2023,Kia,Soul,EX+,FWD
2023,Kia,Soul,LX,FWD
2023,Kia,Soul,EX,FWD
2023,Kia,Forte5,GT Limited,FWD
2023,Kia,Soul,EX Premium,FWD
2023,Kia,Telluride,EX,FWD
2023,Kia,Telluride,EX,AWD
2023,Kia,Telluride,SX Prestige X-Pro,AWD
2023,Kia,Telluride,SX X-Pro,AWD
2023,Kia,Telluride,X-Line,AWD
2023,Kia,Telluride,SX X-Line,AWD
2023,Kia,Forte5,EX,FWD
2023,Kia,Telluride,X-Pro,AWD
2023,Kia,Telluride,S,FWD
2023,Kia,Telluride,S,AWD
2023,Kia,Niro,EX Touring,FWD
2023,Kia,Telluride,SX,FWD
2023,Kia,Telluride,SX,AWD
2023,Kia,Telluride,SX Limited,AWD
2023,Kia,Telluride,LX,AWD
2023,Kia,Telluride,LX,FWD
2023,Kia,Telluride,SX Prestige,AWD
2023,Kia,Niro,SX,FWD
2023,Kia,Niro,Plug-In Hybrid SX Touring,FWD
2023,Kia,Niro,SX Touring,FWD
2023,Kia,Niro,LX,FWD
2023,Kia,Niro,EX,FWD
2023,Kia,Niro,EX Premium,FWD
2023,Kia,Niro,Plug-In Hybrid EX,FWD
2023,Kia,Niro EV,Premium+,FWD
2023,Kia,Niro EV,Wave,FWD
2023,Kia,Niro EV,Limited,FWD
2023,Kia,Sportage,Plug-In Hybrid SX,AWD
2023,Kia,Sportage,Plug-In Hybrid EX Premium,AWD
2023,Kia,Sportage,Plug-In Hybrid X-Line Prestige,AWD
2023,Kia,Sportage,X-Line,AWD
2023,Kia,Sportage,X-Pro,AWD
2023,Kia,Sportage,EX,FWD
2023,Kia,Sportage,EX,AWD
2023,Kia,Sportage,Hybrid LX,FWD
2023,Kia,Sportage,Hybrid LX,AWD
