Name,Location,Speciality,E-mail Address,Website,Facebook,Instagram,No. Of Products,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,Product 11,Product 12,Product 13,Product 14,Product 15,Product 16
CHRISTINE I GOULD MD,"79 S BENSON RD, FAIRFIELD, CT 06824",MEDICAL_SPA,brook@aayms.com,https://www.drchristinegould.com,https://www.facebook.com/all-about-you-medical-spa-681204248610567,@all.about.you.med.spa,9 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,
BETH A PREMINGER MD PLLC,"969 PARK AVE STE 1E, NEW YORK, NY 10028",,office@premingermd.com,https://premingermd.com/,,@premingerplasticsurgery,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),Natrelle® Breast Implants®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,,,,,
Elite Laser Center,"2308 NESCONSET HWY STE B, STONY BROOK, NY 11790",MEDICAL_SPA,sharon@elitelaserhair.com,https://www.elitelaserhair.com/coolsculpting-in-stony-brook-suffolk-county-new-york-nonsurgical-fat-elimination-without-downtime/,https://www.facebook.com/elitelasercenters,@elitelaserhair,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,
"Newtown MediSpa Post Road, Fairfield CT","1499 POST RD Suite 4, FAIRFIELD, CT 06824",MEDICAL_SPA,appts@newtownmedispa.com,https://www.newtownmedispa.com/,https://www.facebook.com/NewtownMediSpa,@newtownmedispa,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,
Greenwich Medical Spa at Ridgefield,"88 DANBURY RD, RIDGEFIELD, CT 06877",MEDICAL_SPA,yourskinspecialist@greenwichmedicalspa.com,https://www.greenwichmedicalspa.com/,https://www.facebook.com/GreenwichMedSpa,@greenwichmedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,
Aesthetica MedSpa,"2 SEARS DR STE 101, PARAMUS, NJ 07652",OTHER,info@aestheticamedspanj.com,https://www.aestheticamedspanj.com,https://facebook.com/aestheticanj,@aestheticanj,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,,,
NEW YORK PLASTIC SURGICAL GROUP AND DEEP BLUE MED SPA,"200 W MAIN ST Suite 101, BABYLON, NY 11702",OTHER,deepblue@lipsg.com,https://www.deepbluemedspa.com/,https://www.facebook.com/deepbluemedspa/,@deepbluemedspa,16 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,Natrelle® Breast Implants®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,CoolTone®
OMAR IBRAHIMI MD PHD LLC,"2777 SUMMER ST STE 600, STAMFORD, CT 06905",,info@ctskindoc.com,https://www.ctskindoc.com,https://www.facebook.com/ctskindoc,@ctskindoc,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,
Greenwich Medical Spa at Westport,"645 POST RD E, WESTPORT, CT 06880",MEDICAL_SPA,westport@greenwichmedicalspa.com,https://www.greenwichmedicalspa.com/,https://www.facebook.com/greenwichmedspa/,@greenwichmedspa,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,
KEAN B LAWLOR MD,"8435 SE 68TH ST STE 118, MERCER ISLAND, WA 98040",,nclemmer@frontierdermpartners.com,https://frontierdermatology.com,,@frontierdermatology,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
Manhattan Laser Spa ,"56 E 34TH ST, NEW YORK, NY 10016",MEDICAL_SPA,Manhattanlaserspa@gmail.com,https://manhattanlaserspa.com/,https://www.facebook.com/manhattanlaserspa/,@manhattanlaserspa,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,,
Eminence Medical Aestehetics,"707 STATE RD STE 221, PRINCETON, NJ 08540",MEDICAL_SPA,info@eminencema.com,https://www.eminencema.com,https://facebook.com/eminencema,@eminencemedicalaesthetics,9 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,
JENNIFER L REICHEL MD,"11011 MERIDIAN AVE N STE 102, SEATTLE, WA 98133",,nclemmer@frontierdermpartners.com,https://frontierdermatology.com,,@frontierdermatology,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
KEAN B LAWLOR MD,"21727 76TH AVE W STE F, EDMONDS, WA 98026",,,https://www.seattleskinandlaser.com/,https://www.facebook.com/seattleskinandlaser/,@frontierdermatology,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
VITRA Aesthetics Clinic,"87 ROUTE 111, SMITHTOWN, NY 11787",OTHER,hi@vitraaesthetics.com,https://vitraaesthetics.com,,@vitraaesthetics,13 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,,
VIVAA - Aesthetics,"1301 4TH AVE NW STE 302, ISSAQUAH, WA 98027",MEDICAL_SPA,office@myvivaa.com,https://www.myvivaa.com,https://www.facebook.com/vivaa2015,@myvivaa,8 Products,BOTOX® Cosmetic (onabotulinumtoxinA),JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,
LaserAway,"4608 25TH AVE NE, SEATTLE, WA 98105",,contact@laseraway.com,https://www.laseraway.com/locations/wa/seattle/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
Seattle Aesthetics,"3131 WESTERN AVE STE 401, SEATTLE, WA 98121",OTHER,beauty@seattleaesthetics.com,https://www.seattleaesthetics.com,https://www.facebook.com/seattleaesthetics/,@seattle.aesthetics,5 Products,SkinMedica®,DiamondGlow®,CoolSculpting®,CoolSculpting® Elite,CoolTone®,,,,,,,,,,,
Shore Medical Aesthetics & Anti-Aging,"184 E MAIN ST, BABYLON, NY 11702",MEDICAL_SPA,support@shoremedaesthetics.com,https://www.shoremedaesthetics.com,https://www.facebook.com/shoremedicalaestheticsandantiaging,@shoremedicalaesthetics,11 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,
Advanced Skin and Body Solutions,"12000 NE 8TH ST STE 200, BELLEVUE, WA 98005",MEDICAL_SPA,info@ASBS.com,https://www.ASBS.com,https://www.facebook.com/advancedskinandbodysolutions/,@advancedskinandbody,12 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,
DEETTA M GRAY MD,"1515 116TH AVE NE STE 307, BELLEVUE, WA 98004",,info@frontierdermatology.com,https://frontierdermatology.com,https://www.facebook.com/FrontierDermatology,@frontierdermatology,14 Products,BOTOX® Cosmetic (onabotulinumtoxinA),SkinMedica®,DiamondGlow®,LATISSE® (bimatoprost ophthalmic solution) 0.03%,KYBELLA® (deoxycholic acid) injection 10 mg/mL,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® VOLLURE XC,JUVÉDERM® VOLBELLA XC,JUVÉDERM® Ultra XC,CoolSculpting®,JUVÉDERM® VOLUX™ XC,CoolSculpting® Elite,SKINVIVE™ by JUVÉDERM®,,
LaserAway,"12655 120th Ave NE Suite 192, Kirkland, WA 98034",,contact@laseraway.com,https://www.laseraway.com/locations/wa/kirkland/?utm_source=alle+directory&utm_medium=website+link,https://www.facebook.com/LaserAway/,@laseraway,7 Products,BOTOX® Cosmetic (onabotulinumtoxinA),LATISSE® (bimatoprost ophthalmic solution) 0.03%,JUVÉDERM® Ultra Plus XC,JUVÉDERM® VOLUMA XC,JUVÉDERM® Ultra XC,CoolSculpting®,CoolSculpting® Elite,,,,,,,,,
